"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.039627563E2,-2.999934673E0,9.720458984E0,5.442020416E0
3.039787778E2,-1.271321058E0,7.814674377E0,4.264073372E0
3.039947993E2,7.206547260E-1,5.595249176E0,2.896984100E0
3.040108208E2,1.450886250E0,4.199429989E0,1.862688899E0
3.040268423E2,1.596932530E0,3.897760391E0,1.242590666E0
3.040428638E2,1.422155857E0,4.642356873E0,1.053448796E0
3.040588853E2,1.343147159E0,5.224148273E0,1.216254473E0
3.040749068E2,1.611297727E0,5.336675644E0,1.110909581E0
3.040909283E2,2.090138197E0,5.262455463E0,1.446097851E0
3.041069193E2,2.377442360E0,5.865794182E0,1.580173135E0
3.041229408E2,2.255337954E0,7.462726593E0,2.013523579E0
3.041389623E2,2.054224968E0,9.224859238E0,2.695871115E0
3.041549838E2,1.438915253E0,1.133415127E1,3.256114244E0
3.041710053E2,1.130063176E0,1.165497398E1,3.248931646E0
3.041870268E2,-2.873042040E-2,1.228225517E1,2.066195965E0
3.042030178E2,-7.661445439E-2,1.195664310E1,1.589749932E0
3.042190393E2,-2.106897533E-1,1.237084007E1,1.996764183E0
3.042350608E2,6.751648784E-1,1.193988419E1,2.298433542E0
3.042510823E2,1.364694983E-1,1.144428444E1,1.460463047E0
3.042671038E2,2.322375625E-1,1.053688145E1,9.289502501E-1
3.042831253E2,7.182605267E-1,1.033576870E1,6.871358752E-1
3.042991468E2,2.319981337E0,9.734824181E0,-2.322375625E-1
3.043151682E2,5.410895824E0,1.132696819E1,4.213795066E-1
3.043311897E2,6.531382084E0,1.279940224E1,7.469909191E-1
3.043472112E2,9.667786598E0,1.344583702E1,9.121908545E-1
3.043632327E2,7.773972988E0,1.489672279E1,5.243301988E-1
3.043792542E2,3.533841610E0,1.328063679E1,-1.663970232E0
3.043952452E2,-4.572925270E-1,8.073247910E0,-1.561019540E0
3.044112667E2,-1.180341482E0,3.967192173E0,1.211466074E0
3.044272882E2,-7.398083210E-1,3.193865061E0,3.272873640E0
3.044433097E2,-1.570596337E0,4.836287498E0,3.229778051E0
3.044593312E2,-1.158793569E0,6.574477673E0,2.686294317E0
3.044753527E2,-4.716577232E-1,9.167398453E0,1.484405041E0
3.044913742E2,5.841852427E-1,1.252406883E1,8.044517636E-1
3.045073957E2,2.319981337E0,1.541865921E1,-1.077390760E-1
3.045234172E2,2.370259762E0,1.489432907E1,-7.158663273E-1
3.045394387E2,1.149216771E0,1.132217979E1,1.125274822E-1
3.045554602E2,2.657563984E-1,8.925583839E0,9.026140571E-1
3.045714512E2,6.416460276E-1,7.745242596E0,1.024718285E0
3.045874727E2,9.816226959E-1,8.061277390E0,1.022324085E0
3.046034942E2,1.007958889E0,8.995016098E0,6.009446383E-1
3.046195157E2,1.611297727E0,9.512163162E0,3.782838583E-1
3.046355372E2,1.944091797E0,9.284713745E0,2.873042040E-2
3.046515587E2,1.788468719E0,8.559270859E0,-2.418143749E-1
3.046675802E2,1.795651317E0,7.900865555E0,-5.099649429E-1
3.046836017E2,1.666364431E0,7.486668587E0,-6.488286853E-1
3.046996232E2,1.106121182E0,7.697358608E0,-2.992752194E-1
3.047156447E2,1.125274777E0,7.718906403E0,-3.064578176E-1
3.047316662E2,2.059013397E-1,6.845022678E0,-6.105214357E-1
3.047476572E2,-5.650315881E-1,6.121973515E0,-5.578489900E-1
3.047636787E2,-1.587355733E0,6.967126846E0,-7.110779285E-1
3.047797002E2,-2.609679937E0,9.093177795E0,-2.178723514E-1
3.047957217E2,-2.489969730E0,9.878476143E0,-1.963245422E-1
3.048117432E2,-1.458068848E0,1.059194851E1,1.628057212E-1
3.048277647E2,-1.103726983E0,1.209790134E1,3.639186621E-1
3.048437862E2,-8.667010069E-1,1.435563374E1,1.577778935E0
3.048598077E2,4.022258818E-1,1.764526558E1,2.573766708E0
3.048758292E2,1.182735682E0,1.987666321E1,1.982398987E0
3.048918507E2,9.959878922E-1,1.949837875E1,1.067813993E0
3.049078722E2,2.011129409E-1,1.831324959E1,1.223437071E0
3.049238937E2,-3.471592367E-1,1.673307610E1,3.002328873E0
3.049399152E2,1.908178806E0,1.536119843E1,3.131615877E0
3.049559367E2,3.797203779E0,1.699164963E1,1.704671621E0
3.049719582E2,5.070919037E0,1.913206673E1,5.865794420E-1
3.049879797E2,5.908889771E0,1.907699966E1,-8.044517636E-1
3.050040012E2,6.658275127E0,1.571075153E1,-1.625662923E0
3.050200227E2,5.446808815E0,1.166455078E1,-1.656787634E0
3.050360136E2,4.247313976E0,8.343792915E0,-6.009446383E-1
3.050520351E2,3.670311213E0,5.090072632E0,4.908113480E-1
3.050680566E2,3.131615877E0,4.146757126E0,6.177040339E-1
3.050840781E2,2.032677174E0,1.101332784E0,4.548983276E-1
3.051000996E2,1.754949808E0,1.470039845E0,6.512228847E-1
3.051161211E2,2.161964178E0,3.268085241E0,1.017535686E0
3.051321121E2,2.097320795E0,4.637568474E0,9.696516991E-1
3.051481336E2,2.070984364E0,5.633556366E0,7.733271718E-1
3.051641551E2,2.032677174E0,7.829039574E0,8.906430602E-1
3.051801766E2,2.341529369E0,9.323021889E0,9.744400978E-1
3.051961981E2,2.561795712E0,1.018732834E1,7.876923680E-1
3.052122196E2,3.241749048E0,9.598354340E0,8.307880163E-1
3.052282106E2,3.311181068E0,7.876923561E0,6.631938815E-1
3.052442321E2,2.652775526E0,5.746084213E0,1.065419793E0
3.052602536E2,2.339135170E0,6.268020153E0,1.266532660E0
3.052762751E2,2.157175779E0,6.512228489E0,9.361328483E-1
3.052922966E2,2.528276920E0,8.032546997E0,1.592144132E0
3.053083181E2,3.711012602E0,8.705317497E0,1.546654344E0
3.053243396E2,3.380612850E0,9.198522568E0,1.493981838E0
3.053403611E2,3.189076662E0,9.004592896E0,1.357512355E0
3.053563826E2,2.351106167E0,8.667010307E0,1.199495077E0
3.053724041E2,1.889025092E0,8.293514252E0,1.233013868E0
3.053884256E2,1.395819545E0,7.687781811E0,1.355118155E0
3.054044471E2,6.823474765E-1,7.218518257E0,1.367089152E0
3.054204381E2,3.280056417E-1,6.428431511E0,1.359906554E0
3.054364596E2,2.178723514E-1,6.004657745E0,1.640028119E0
3.054524811E2,9.217676520E-1,6.909666061E0,1.640028119E0
3.054685026E2,9.720458984E-1,8.257601738E0,1.525106430E0
3.054845241E2,1.340752959E0,9.588777542E0,1.561019540E0
3.055005456E2,1.295263171E0,1.042435455E1,9.816226959E-1
3.055165671E2,1.709460020E0,1.082897472E1,9.983820915E-1
3.055325886E2,3.330334663E0,1.097023201E1,1.295263171E0
3.055486101E2,5.643133640E0,1.187763500E1,1.108515382E0
3.055646316E2,8.487444878E0,1.456871700E1,1.635239720E0
3.055806531E2,8.358158112E0,1.758780479E1,9.768342972E-1
3.055966440E2,8.245630264E0,1.616086197E1,1.599326730E0
3.056126655E2,6.488286495E0,1.263899040E1,1.074996591E0
3.056286870E2,4.098873138E0,9.648633003E0,1.551442742E0
3.056447085E2,1.347935557E0,8.796297073E0,2.130839586E0
3.056607300E2,-2.274491638E-1,8.990227699E0,2.013523579E0
3.056767515E2,-1.005564705E-1,8.520963669E0,1.132457376E0
3.056927730E2,1.675941199E-1,7.194576263E0,-1.412578970E-1
3.057087640E2,6.392518282E-1,5.564124584E0,-9.504981041E-1
3.057247855E2,1.587355733E0,4.240131378E0,-1.419761658E0
3.057408070E2,2.765302896E0,3.452438831E0,-1.312022567E0
3.057568285E2,3.131615877E0,3.663128614E0,-5.075707436E-1
3.057728500E2,2.626439333E0,4.728548527E0,-5.458779931E-1
3.057888715E2,1.848323703E0,5.602431774E0,-7.685387731E-1
3.058048930E2,1.810016513E0,6.066906929E0,-1.580173075E-1
3.058209145E2,1.625662923E0,6.382941723E0,3.711012602E-1
3.058369360E2,1.455674648E0,6.366182327E0,4.525041282E-1
3.058529270E2,2.173935175E0,6.131550789E0,3.591302633E-1
3.058689485E2,2.226607561E0,5.911283970E0,5.171475410E-1
3.058849700E2,2.047042370E0,5.746084213E0,5.698199868E-1
3.059009915E2,1.829170108E0,5.710171223E0,6.224924326E-1
3.059170130E2,1.917755604E0,5.724536419E0,4.788403399E-3
3.059330345E2,2.037465572E0,5.561730385E0,3.136404157E-1
3.059490560E2,2.602497339E0,5.195417881E0,3.519476354E-1
3.059650775E2,3.222595453E0,4.939238071E0,9.576806799E-3
3.059810990E2,3.021482468E0,4.800374508E0,-3.399766386E-1
3.059971205E2,3.112462282E0,4.963180065E0,1.340752989E-1
3.060131420E2,3.062183857E0,5.640739441E0,2.849099934E-1
3.060291635E2,3.426102638E0,6.394912720E0,1.146822572E0
3.060451850E2,4.529829502E0,7.218518257E0,1.031900883E0
3.060611760E2,5.394136429E0,6.952761650E0,1.077390790E0
3.060771975E2,6.339846134E0,4.853046894E0,1.216254473E0
3.060932190E2,6.715735912E0,3.797203779E0,2.066195965E0
3.061092405E2,5.779603004E0,6.421248913E0,3.294421434E0
3.061252620E2,4.716577530E0,1.101332760E1,3.028665066E0
3.061412835E2,5.961562395E-1,1.823902893E1,6.203376770E0
3.061573050E2,-2.920926094E0,2.029564857E1,6.435614109E0
3.061733265E2,-2.525882721E0,2.093011093E1,6.988674641E0
3.061893480E2,-3.102885485E0,2.185427284E1,4.618414879E0
3.062053695E2,-2.255337954E0,1.779849625E1,5.975927353E0
3.062213910E2,-5.363011837E0,1.770990944E1,1.167412758E1
3.062373819E2,-5.425261021E0,2.185187912E1,1.285207462E1
3.062534034E2,-3.505111217E0,1.986469078E1,7.170634270E0
3.062694249E2,-4.539406300E0,1.216972733E1,2.339135170E0
3.062854464E2,-4.465186119E0,9.421183586E0,2.990357876E0
3.063014679E2,-5.930437565E0,8.439560890E0,4.505887508E0
3.063174894E2,-7.951143742E0,9.481039047E0,6.866570473E0
3.063335109E2,-9.057265282E0,1.103248119E1,7.752425194E0
3.063495324E2,-7.225700855E0,1.120007515E1,7.424419403E0
3.063655539E2,-4.220977783E0,9.730035782E0,5.600037575E0
3.063815754E2,-1.383848548E0,7.343016624E0,3.907337189E0
3.063975969E2,4.788403511E-1,5.142745018E0,2.935291290E0
3.064136184E2,1.367089152E0,3.892971992E0,2.631227732E0
3.064296399E2,1.340752959E0,3.974374771E0,2.698265314E0
3.064456614E2,6.177040339E-1,4.608838081E0,2.573766708E0
3.064616524E2,-4.501099288E-1,5.204994678E0,2.454056740E0
3.064776739E2,-1.556231141E0,6.610390663E0,2.219424963E0
3.064936954E2,-1.972822189E0,6.933608055E0,2.264914751E0
3.065097169E2,-2.298433542E0,7.599195957E0,1.668758631E0
3.065257384E2,-1.829170108E0,7.599195957E0,1.180341482E0
3.065417599E2,-1.307234168E0,7.692570210E0,1.108515382E0
3.065577814E2,-6.272808313E-1,7.800309181E0,1.517923832E0
3.065738029E2,-1.699883193E-1,8.592789650E0,1.388636947E0
3.065898244E2,6.081272364E-1,8.288725853E0,1.869871497E0
3.066058459E2,1.522712231E0,9.059659004E0,1.323993564E0
3.066218674E2,1.723825216E0,1.045069027E1,1.221042871E0
3.066378889E2,1.788468719E0,1.210987186E1,9.361328483E-1
3.066539104E2,1.268926859E0,1.296939087E1,4.213795066E-1
3.066699319E2,1.754949808E0,1.225591850E1,-2.370259613E-1
3.066859534E2,1.015141487E0,1.174355888E1,4.620809257E-1
3.067019749E2,2.152387381E0,9.998186111E0,2.398990154E0
3.067179964E2,5.339069843E0,8.626308441E0,7.086837292E-1
3.067340179E2,6.734889507E0,1.200452709E1,1.589749932E0
3.067500394E2,1.005325317E1,1.445379543E1,-7.924807668E-1
3.067660609E2,9.780313492E0,1.365413189E1,-2.959233284E0
3.067820824E2,4.644751072E0,9.945513725E0,-4.039018154E0
3.067981039E2,8.834604025E-1,8.398859978E0,-2.284068346E0
3.068141254E2,-1.750161409E0,7.319074631E0,5.841852427E-1
3.068301164E2,-4.316745758E0,7.603984833E0,3.311181068E0
3.068461379E2,-5.039794445E0,8.169015884E0,3.442862034E0
3.068621594E2,-2.343923569E0,8.973467827E0,1.668758631E0
3.068781809E2,9.097966552E-2,1.075475407E1,7.900865674E-1
3.068942024E2,9.121908545E-1,1.356794071E1,-8.547300100E-1
3.069102239E2,1.728613615E0,1.467166805E1,-1.053448796E0
3.069262454E2,9.433154464E-1,1.312022495E1,-4.070142806E-1
3.069422669E2,-2.873042040E-2,1.033816338E1,3.878606856E-1
3.069582884E2,-1.723825186E-1,8.480262756E0,5.698199868E-1
3.069743099E2,-4.285621047E-1,8.142680168E0,3.495534360E-1
3.069903314E2,-2.968810201E-1,8.025363922E0,7.900865376E-2
3.070063529E2,5.410895944E-1,8.161833763E0,-7.422025502E-2
3.070223744E2,1.584961534E0,8.082824707E0,-9.816227108E-2
3.070383959E2,2.279279947E0,8.034940720E0,-2.442085743E-1
3.070544174E2,2.015917778E0,7.843404770E0,-3.998316824E-1
3.070704083E2,8.810662031E-1,7.338228226E0,-6.464344859E-1
3.070864298E2,-9.648633003E-1,7.153874874E0,-5.386953950E-1
3.071024513E2,-1.869871497E0,7.137115479E0,5.267243832E-2
3.071184728E2,-1.424550056E0,6.907271862E0,-1.053448766E-1
3.071344943E2,-1.343147159E0,6.763619900E0,-6.368576288E-1
3.071505158E2,-1.204283476E0,7.457938194E0,-6.488286853E-1
3.071665373E2,-7.445967197E-1,8.729259491E0,-5.410895944E-1
3.071825588E2,-1.843535304E-1,9.495404243E0,6.224924326E-2
3.071985803E2,-1.675941199E-1,1.016338634E1,1.675941199E-1
3.072146018E2,-3.064578176E-1,1.024239445E1,-1.268926859E-1
3.072306233E2,-8.116343617E-1,1.074038887E1,-1.987187415E-1
3.072466448E2,-6.775590777E-1,1.172201157E1,-2.537853718E-1
3.072626663E2,-3.280056417E-1,1.302445698E1,-7.661445439E-2
3.072786878E2,4.788403213E-2,1.415930843E1,2.466027737E-1
3.072947093E2,1.891419291E-1,1.560780048E1,1.101332754E-1
3.073107308E2,-4.525041282E-1,1.851675606E1,7.278373241E-1
3.073267523E2,-1.505952835E0,2.031240654E1,7.206547260E-1
3.073427738E2,-3.002328873E0,2.058534622E1,1.580173135E0
3.073587953E2,-2.430114746E0,1.865083122E1,2.126051188E0
3.073748168E2,-1.034295082E0,1.738908768E1,1.757344007E0
3.073908383E2,1.944091797E0,1.953429222E1,4.022258818E-1
3.074068598E2,5.647922039E0,2.277125168E1,-1.651999205E-1
3.074228813E2,6.979097843E0,2.205299187E1,-5.123591423E-1
3.074389028E2,5.834669590E0,1.664209557E1,-2.657563984E-1
3.074549243E2,3.979163170E0,1.128387260E1,4.477157295E-1
3.074709458E2,3.292027235E0,6.667851925E0,9.600749016E-1
3.074869978E2,2.834734917E0,3.045424461E0,8.882488012E-1
3.075030193E2,2.178723574E0,4.453215301E-1,1.072602391E0
3.075190408E2,1.443703651E0,-1.221042871E0,1.046266198E0
3.075350623E2,1.060631394E0,1.661576033E0,1.666364431E0
3.075510838E2,1.599326730E0,5.204994678E0,1.134851575E0
3.075671053E2,2.099714994E0,8.015787125E0,8.643068075E-1
3.075831268E2,2.837129116E0,9.471462250E0,9.337386489E-2
3.075991483E2,3.078943491E0,9.473855972E0,-4.022258818E-1
3.076151698E2,3.995922565E0,7.869740963E0,-5.985504389E-2
3.076311913E2,4.929661274E0,5.245696068E0,3.016694188E-1
3.076472128E2,4.613626480E0,3.952826977E0,5.219359994E-1
3.076632343E2,4.261679173E0,4.029441357E0,4.501099288E-1
3.076792558E2,4.062960148E0,5.415684223E0,4.381389022E-1
3.076953078E2,3.476380825E0,7.196970463E0,6.129156351E-1
3.077113293E2,3.114856482E0,9.957485199E0,1.285686255E0
3.077273508E2,3.160346270E0,1.113543224E1,1.604115129E0
3.077433723E2,2.932897091E0,1.149456215E1,1.479616642E0
3.077593938E2,3.531447411E0,1.046266174E1,1.508347034E0
3.077754153E2,4.034229755E0,9.143456459E0,1.122880578E0
3.077914368E2,3.622427225E0,8.621520042E0,9.600749016E-1
3.078074583E2,3.311181068E0,8.298302650E0,1.158793569E0
3.078234798E2,3.105279684E0,7.989450932E0,1.211466074E0
3.078395013E2,2.801215887E0,7.941566944E0,2.585737705E-1
3.078555228E2,1.980004787E0,7.659051418E0,9.720458984E-1
3.078715443E2,2.473210335E0,7.137115479E0,9.361328483E-1
3.078875658E2,1.225831270E0,7.017405033E0,4.309562966E-2
3.079034958E2,5.746083856E-1,7.165845871E0,4.836287498E-1
3.079195173E2,2.633621916E-2,6.708553314E0,-8.619125932E-2
3.079355388E2,2.102109194E0,6.698976517E0,-9.816227108E-2
3.079515603E2,3.174711466E0,7.809885979E0,1.051054597E0
3.079675818E2,4.192247391E0,1.056800652E1,1.379060149E0
3.079836033E2,4.340687752E0,1.368525696E1,2.442085743E-1
3.079996248E2,6.040570736E0,1.224394703E1,9.097966552E-2
3.080156463E2,7.082048416E0,7.948749542E0,3.878606856E-1
3.080316678E2,6.557718277E0,5.257667065E0,1.604115069E-1
3.080476893E2,5.942408562E0,5.099649429E0,-8.140286058E-2
3.080637108E2,4.185064793E0,5.066130638E0,1.963245422E-1
3.080797628E2,3.442862034E0,4.944026470E0,1.651999205E-1
3.080957843E2,3.421314240E0,5.834669590E0,6.703764796E-1
3.081118058E2,3.186682463E0,7.168240070E0,8.714894056E-1
3.081278273E2,2.408566952E0,8.494627953E0,9.145850539E-1
3.081438488E2,1.769315004E0,9.208099365E0,9.193734527E-1
3.081598703E2,1.561019540E0,9.203310966E0,6.775590777E-1
3.081758918E2,2.480392933E0,8.537723541E0,7.996633649E-1
3.081919133E2,3.672705412E0,7.529764175E0,1.254561663E0
3.082079348E2,4.544194698E0,6.545747280E0,1.462857246E0
3.082239563E2,5.154716492E0,5.729324818E0,1.417367458E0
3.082399778E2,5.142745018E0,5.657498837E0,1.012747288E0
3.082560298E2,4.666299343E0,5.762843609E0,1.053448796E0
3.082720513E2,3.557783842E0,6.200982571E0,7.829039693E-1
3.082880728E2,1.898601890E0,6.342240334E0,7.829039693E-1
3.083040943E2,1.094150186E0,6.179434776E0,7.781155705E-1
3.083201158E2,1.295263171E0,6.227318764E0,1.594538331E0
3.083361373E2,2.540247917E0,6.672640324E0,1.984793186E0
3.083521588E2,3.818751812E0,7.223306656E0,1.618480325E0
3.083681803E2,4.271255970E0,7.520187378E0,6.464344859E-1
3.083842018E2,3.995922565E0,8.391676903E0,2.418143749E-1
3.084002538E2,2.985569477E0,6.847416878E0,1.436520964E-1
3.084162753E2,3.198653460E0,7.398083210E0,6.943184882E-2
3.084322968E2,3.248931646E0,5.980715752E0,1.158793569E0
3.084483183E2,4.247313976E0,6.296750546E0,1.498770237E0
3.084643398E2,4.642356873E0,6.967126846E0,1.460463047E0
3.084803918E2,4.654327869E0,6.706159115E0,1.118092179E0
3.084964133E2,4.189853191E0,6.038176537E0,1.584961534E0
3.085124348E2,5.693411827E0,5.930437565E0,1.149216771E0
3.085284868E2,5.204994678E0,5.633556366E0,1.307234168E0
3.085445083E2,5.054159641E0,7.675810814E0,4.436455727E0
3.085605298E2,6.210559368E0,1.027351952E1,2.784456491E0
3.085765513E2,1.635239720E0,1.503319263E1,3.636792421E0
3.085925728E2,-3.466804028E0,1.726219368E1,6.928819656E0
3.086085028E2,-4.199429989E0,1.876814651E1,8.583212852E0
3.086245243E2,-4.704606533E0,2.040099335E1,9.624691010E0
3.086405458E2,-3.009511471E0,2.119347382E1,8.872911453E0
3.086565673E2,-1.403002143E0,2.066435432E1,8.956708908E0
3.086725888E2,-1.086967587E0,1.725979996E1,9.169792175E0
3.086886103E2,-1.774103403E0,1.398692608E1,8.015787125E0
3.087046318E2,-2.964021683E0,1.201171017E1,6.885724068E0
3.087206533E2,-3.991134167E0,1.045547867E1,5.935225964E0
3.087366748E2,-4.532223701E0,8.657433510E0,5.317522049E0
3.087527268E2,-4.407725334E0,7.584830761E0,5.231330872E0
3.087687483E2,-4.230554581E0,7.192182064E0,5.463568211E0
3.087847698E2,-3.213018656E0,6.883329868E0,5.087678432E0
3.088007913E2,-2.662352324E0,6.847416878E0,4.742913723E0
3.088168128E2,-1.867477298E0,6.732495308E0,3.878606796E0
3.088328343E2,-7.398083210E-1,6.605602264E0,3.193865061E0
3.088488558E2,1.077390760E-1,6.287173748E0,2.693476915E0
3.088649078E2,3.782838583E-1,6.339846134E0,2.597708941E0
3.088809293E2,1.170764685E0,5.987898350E0,2.683900118E0
3.088969508E2,1.663970232E0,6.062118530E0,2.272097349E0
3.089129723E2,1.903390408E0,6.574477673E0,2.082955360E0
3.089290243E2,2.525882721E0,6.102819920E0,2.178723574E0
3.089450458E2,1.335964561E0,7.417236805E0,2.006340981E0
3.089610673E2,1.168370485E0,7.048529625E0,2.219424963E0
3.089771193E2,1.089361787E0,7.611167431E0,2.513911724E0
3.089931408E2,1.987187386E0,7.709329605E0,2.940079689E0
3.090091623E2,1.704671621E0,8.022970200E0,2.999934673E0
3.090252143E2,1.491587639E0,9.059659004E0,3.016694069E0
3.090412358E2,1.599326730E0,9.356540680E0,2.080561161E0
3.090572573E2,3.591302633E-1,1.001015759E1,2.451662540E0
3.090732788E2,1.125274777E0,1.080742645E1,2.221819162E0
3.090893308E2,1.393425345E0,1.188002872E1,2.229001760E0
3.091053523E2,2.255337954E0,1.263180828E1,1.728613615E0
3.091213738E2,2.267308950E0,1.307234097E1,1.872265697E0
3.091373953E2,1.168370485E0,1.227746677E1,1.134851575E0
3.091534168E2,7.015010715E-1,1.101811600E1,6.248866320E-1
3.091694689E2,6.105214357E-1,1.055842972E1,7.326257229E-1
3.091854903E2,5.116408825E0,1.073320580E1,-1.589749932E0
3.092015118E2,4.838681698E0,1.284728622E1,2.310404539E0
3.092175333E2,6.761225700E0,1.410663605E1,1.149216771E0
3.092335548E2,7.726089001E0,1.369962215E1,2.322375625E-1
3.092495763E2,5.161899090E0,1.117373943E1,-1.063025594E0
3.092655978E2,8.858546019E-1,7.584830761E0,8.307880163E-1
3.092816499E2,3.471592367E-1,5.681440830E0,3.059789658E0
3.092976714E2,2.657563984E-1,5.559336185E0,3.210624456E0
3.093136929E2,3.399766386E-1,6.181828976E0,1.776497602E0
3.093297144E2,1.158793569E0,6.859387875E0,7.445967197E-1
3.093457359E2,1.977610588E0,8.588001251E0,1.939303428E-1
3.093617574E2,1.668758631E0,1.155202293E1,3.711012602E-1
3.093777789E2,1.364694953E0,1.367089176E1,3.543418646E-1
3.093938309E2,9.193734527E-1,1.266053867E1,2.873041928E-1
3.094098524E2,4.261679053E-1,9.813833237E0,3.232172430E-1
3.094258739E2,7.565677166E-1,8.315062523E0,2.394201756E-1
3.094418954E2,1.517923832E0,7.857769966E0,3.591302633E-1
3.094579169E2,1.958456993E0,7.836222172E0,3.184288144E-1
3.094739689E2,1.788468719E0,7.728483200E0,3.184288144E-1
3.094899904E2,1.173158884E0,7.874529362E0,1.556231081E-1
3.095060119E2,1.115697980E0,7.917624950E0,-2.394201700E-3
3.095220334E2,6.129156351E-1,7.965508938E0,-4.118026793E-1
3.095380549E2,2.992752194E-1,7.872135162E0,-1.364694983E-1
3.095541069E2,1.221042871E-1,7.486668587E0,-2.466027737E-1
3.095701284E2,-2.466027737E-1,6.679822922E0,-2.681505978E-1
3.095861499E2,7.182604820E-2,6.368576527E0,-5.985504389E-2
3.096021714E2,-1.450886250E0,7.374141216E0,1.628057212E-1
3.096181929E2,-1.482010841E0,9.263166428E0,1.939303428E-1
3.096342449E2,-1.740584612E0,1.143470764E1,4.908113480E-1
3.096502664E2,-5.770025849E-1,1.307473564E1,1.436520964E-1
3.096662879E2,6.727706790E-1,1.456392860E1,-3.615244627E-1
3.096823094E2,6.392518282E-1,1.522712326E1,-4.932055473E-1
3.096983309E2,-2.537853718E-1,1.685996819E1,1.628057212E-1
3.097143524E2,-8.523358107E-1,1.814565468E1,1.491587639E0
3.097304044E2,-1.256955862E0,2.026931190E1,1.048660398E0
3.097464259E2,-4.357447028E-1,2.056619263E1,5.841852427E-1
3.097624474E2,1.199495077E0,1.883997345E1,1.604115069E-1
3.097784689E2,2.425326347E0,1.604833412E1,3.830722570E-1
3.097944904E2,3.809175014E0,1.474588871E1,-1.221042871E-1
3.098105119E2,5.030217648E0,1.741063499E1,-3.998316824E-1
3.098265639E2,7.290344238E0,1.964921379E1,-9.097966552E-2
3.098425854E2,8.118738174E0,1.731965446E1,-1.046266198E0
3.098586069E2,6.782773495E0,1.312261963E1,-5.171475410E-1
3.098746284E2,4.551377296E0,8.916007042E0,6.967126727E-1
3.098906804E2,2.281674147E0,4.460397720E0,1.046266198E0
3.099067019E2,8.044517636E-1,3.258508444E0,1.786074519E0
3.099227234E2,-2.525882721E0,-6.440402865E-1,1.436521053E0
3.099387755E2,-1.096544385E0,6.009446383E-1,2.391807556E0
3.099547970E2,5.267243832E-2,4.400542736E0,1.750161409E0
3.099708185E2,2.743755102E0,7.450755596E0,1.031900883E0
3.099868400E2,3.610456228E0,1.035731697E1,-1.221042871E-1
3.100028920E2,4.491522312E0,1.243787766E1,-6.847416759E-1
3.100189135E2,5.147533417E0,1.189200020E1,-4.237737060E-1
3.100349350E2,5.923254967E0,8.243236542E0,4.405331016E-1
3.100509565E2,5.166687489E0,5.810727596E0,5.841852427E-1
3.100670085E2,3.742137194E0,4.752490520E0,6.799532771E-1
3.100830300E2,2.645592928E0,5.154716492E0,6.631938815E-1
3.100990515E2,1.386242747E0,6.706159115E0,1.391031146E0
3.101150730E2,2.085349798E0,8.197746277E0,1.778891921E0
3.101310945E2,3.007117271E0,9.088389397E0,1.673547029E0
3.101471465E2,3.440467834E0,8.588001251E0,1.936909199E0
3.101631680E2,3.069366693E0,7.812280178E0,2.537853718E0
3.101791895E2,2.286462545E0,7.587224960E0,2.262520552E0
3.101952110E2,1.951274395E0,7.647080421E0,2.403778553E0
3.102112325E2,1.388636947E0,7.821856976E0,2.154781580E0
3.102272540E2,7.206547260E-1,7.850587368E0,1.352723956E0
3.102433060E2,2.992752194E-1,6.885724068E0,1.086967587E0
3.102593275E2,-2.585737705E-1,5.425261021E0,9.840168953E-1
3.102753490E2,-2.442085743E-1,4.185064793E0,1.266532660E0
3.102913705E2,-7.661445439E-2,3.751713991E0,8.714894056E-1
3.103073920E2,2.873042040E-2,4.187458992E0,1.005564705E-1
3.103234135E2,3.303998411E-1,5.061342239E0,-3.112462163E-2
3.103394655E2,1.968033791E0,6.224924564E0,4.812345505E-1
3.103554870E2,5.664681435E0,8.798690796E0,1.563413739E0
3.103715085E2,7.917624950E0,1.606748772E1,2.770091295E0
3.103875300E2,8.892065048E0,2.063323021E1,7.182605099E-3
3.104035515E2,1.126711273E1,1.639309883E1,-7.589619160E-1
3.104195730E2,9.722852707E0,9.876082420E0,-9.600749016E-1
3.104355945E2,5.738901615E0,5.331887245E0,-3.184288144E-1
3.104516465E2,2.245761156E0,4.374206543E0,5.746083856E-1
3.104676680E2,1.479616642E0,5.221754074E0,1.793257117E0
3.104836895E2,1.491587639E0,6.543353081E0,1.984793186E0
3.104997110E2,9.720458984E-1,7.299921036E0,1.161187768E0
3.105157325E2,8.954314590E-1,8.044517517E0,-1.125274822E-1
3.105317845E2,1.553836942E0,9.119514465E0,1.915361285E-1
3.105478060E2,1.853112102E0,1.045308495E1,1.699883193E-1
3.105638275E2,1.484405041E0,1.032619190E1,-3.208230138E-1
3.105798490E2,1.326387763E0,9.016563416E0,-3.399766386E-1
3.105958705E2,1.551442742E0,7.699752808E0,6.943184882E-2
3.106119226E2,2.099714994E0,6.588842869E0,5.482721925E-1
3.106279441E2,3.165134668E0,5.827486992E0,6.320692301E-1
3.106439656E2,4.156333923E0,5.738901615E0,2.609679997E-1
3.106599871E2,4.831499100E0,5.861005783E0,-3.280056417E-1
3.106760391E2,4.338293552E0,6.042964935E0,-2.609679997E-1
