"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.956310000e0,9.783205719e0,-1.207987976e-1,-1.399589539e-1,9.784952478e0
2.966331000e0,9.793983307e0,-1.287322998e-1,-1.320254517e-1,9.795719052e0
2.976352000e0,9.785600739e0,-1.507365417e-1,-1.460961914e-1,9.787852033e0
2.986373000e0,9.774224396e0,-1.603166199e-1,-1.347198486e-1,9.776467327e0
2.996394000e0,9.768835602e0,-1.601669312e-1,-1.008901978e-1,9.770669439e0
3.006415000e0,9.758806458e0,-1.457968140e-1,-8.083190918e-2,9.760230222e0
3.016436000e0,9.759255524e0,-1.279838562e-1,-9.086105347e-2,9.760517608e0
3.026457001e0,9.750872955e0,-1.055305481e-1,-1.255888367e-1,9.752252696e0
3.036478000e0,9.758058014e0,-9.834548950e-2,-1.309776306e-1,9.759432523e0
3.046498000e0,9.765991516e0,-9.924362183e-2,-1.326242065e-1,9.767396212e0
3.056519000e0,9.772727509e0,-1.067280579e-1,-9.220825195e-2,9.773745249e0
3.066540000e0,9.768985291e0,-1.155596924e-1,-6.556365967e-2,9.769888753e0
3.076561000e0,9.762548676e0,-1.520837402e-1,-1.107696533e-1,9.764361527e0
3.086582000e0,9.766440582e0,-1.844165039e-1,-1.416055298e-1,9.769207912e0
3.096603001e0,9.788295135e0,-1.993853760e-1,-1.465452576e-1,9.791422353e0
3.106624000e0,9.827812958e0,-2.094145203e-1,-1.637594604e-1,9.831407790e0
3.116645000e0,9.852361908e0,-1.791773987e-1,-1.883084106e-1,9.855790164e0
3.126666000e0,9.843380585e0,-1.540296936e-1,-1.959425354e-1,9.846535429e0
3.136687000e0,9.829758911e0,-1.405577087e-1,-1.730401611e-1,9.832286592e0
3.146708000e0,9.811197510e0,-1.585203552e-1,-1.281335449e-1,9.813314602e0
3.156729000e0,9.785301361e0,-1.829196167e-1,-8.113128662e-2,9.787347169e0
3.166750000e0,9.746531982e0,-1.981878662e-1,-9.879455566e-2,9.749047363e0
