"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.494002862E2,-1.651047617E-1,6.636493683E0,1.182652593E0
1.494169529E2,-8.955138922E-1,6.175875187E0,1.238883972E0
1.494336196E2,-1.487139225E0,5.892325878E0,1.353141189E0
1.494502862E2,-2.311466694E0,5.943173409E0,1.670788407E0
1.494669529E2,-3.301496983E0,6.187839508E0,1.509272933E0
1.494836196E2,-3.581457376E0,6.104090691E0,9.577272534E-1
1.495002862E2,-3.747160196E0,6.011966705E0,6.598208547E-1
1.495169529E2,-3.404986620E0,5.927021503E0,5.294120312E-1
1.495336196E2,-3.537788391E0,5.932405472E0,1.001396298E0
1.495502862E2,-3.360121250E0,6.095715523E0,9.978070259E-1
1.495669529E2,-3.476771355E0,6.677769661E0,9.248259664E-1
1.495836196E2,-4.025924206E0,7.061219692E0,2.273181528E-1
1.496002862E2,-4.274179459E0,7.111468792E0,1.300499082E0
1.496169529E2,-4.583451748E0,6.598208427E0,1.015753269E0
1.496336196E2,-4.711467743E0,6.487540245E0,8.572286963E-1
1.496502862E2,-4.320839405E0,6.910471916E0,1.232901812E0
1.496669529E2,-4.213162422E0,7.463811874E0,-6.921239495E-1
1.496836196E2,-3.755535126E0,6.611369133E0,-4.151547253E-1
1.497002862E2,-3.045464993E0,5.461617470E0,-4.378865361E-1
1.497169529E2,-2.704487801E0,5.138586521E0,-2.482553422E-1
1.497336195E2,-3.216551781E0,4.982454777E0,8.368897438E-1
1.497502862E2,-2.878565550E0,5.440680504E0,4.241278172E-1
1.497669529E2,-2.592623234E0,5.512465000E0,6.340979785E-2
1.497836195E2,-2.743371248E0,9.341579437E0,9.499505758E-1
1.498002862E2,2.572284266E-2,1.143350506E1,8.961120844E-1
1.498169529E2,-1.827518344E0,1.587996769E1,8.554341197E-1
1.498336195E2,-2.828914642E0,2.321337128E1,1.680957913E0
1.498502862E2,-5.505286694E0,2.185484505E1,-8.644071817E-1
1.498669529E2,-7.413562775E0,1.440598869E1,-2.269592285E0
1.498836195E2,-7.649854183E0,1.142273712E1,-1.028315544E0
1.499002862E2,-1.482353687E0,7.911269665E0,6.071787477E-1
1.499169529E2,-3.529413342E-1,1.102732277E1,2.957528830E0
1.499336195E2,-1.372283816E0,2.281735802E1,1.894517303E0
1.499502862E2,1.207179070E0,2.579163742E1,-1.653440475E0
1.499669529E2,2.743371248E0,1.384905910E1,6.035895348E-1
1.499836195E2,3.198007345E0,1.175653553E1,1.726421595E0
1.500002862E2,3.555136204E0,1.075155067E1,2.565704107E0
1.500169529E2,3.162713289E0,1.305942822E1,1.443470240E0
1.500336195E2,1.415354609E0,1.530509186E1,1.286142170E-1
1.500502862E2,-1.334596872E0,1.433958817E1,-2.865405083E-1
1.500669529E2,-2.206780672E0,1.264427280E1,-7.477570772E-1
1.500836195E2,-2.695514679E0,9.213563919E0,-4.163511395E-1
1.501002862E2,-1.666002750E0,7.780262947E0,1.328016520E-1
1.501169529E2,-1.000798106E0,6.874579430E0,2.434697002E-1
1.501336195E2,-4.456632137E-1,7.020541668E0,5.258227587E-1
1.501502862E2,-4.785645381E-2,7.318448067E0,6.245267391E-1
1.501669529E2,5.270192027E-1,8.313861847E0,5.144568682E-1
1.501836195E2,7.118647099E-1,8.814560890E0,4.785645381E-2
1.502002862E2,2.871387303E-1,8.914461136E0,2.159522474E-1
1.502169529E2,-9.571290575E-3,9.077172279E0,6.436693072E-1
1.502336195E2,1.597209126E-1,9.000602722E0,5.443671346E-1
1.502502862E2,3.786641955E-1,9.241081238E0,8.237292171E-1
1.502669529E2,-6.340979785E-2,9.477970123E0,6.813562512E-1
1.502836195E2,-6.753742099E-1,1.003549862E1,6.424728632E-1
1.503002862E2,1.501496136E-1,1.043450165E1,6.825526357E-1
1.503169529E2,1.842473447E-1,1.011505985E1,7.836494446E-1
1.503336195E2,-1.956132501E-1,9.726823807E0,8.997012973E-1
1.503502862E2,-5.294120312E-1,8.522037506E0,9.834501147E-1
1.503669529E2,-2.063809484E-1,8.093124390E0,9.810572863E-1
1.503836195E2,-8.075776696E-2,8.177471161E0,2.033899277E-1
1.504002862E2,2.213360928E-2,9.348159790E0,1.561316848E-1
1.504169529E2,-2.739782035E-1,1.022632599E1,2.153540403E-1
1.504336195E2,-4.839483798E-1,1.175174999E1,8.105686903E-1
1.504502862E2,-5.736792088E-1,1.191924763E1,1.173081279E0
1.504669529E2,-1.619342685E0,1.077906799E1,1.197607756E0
1.504836195E2,-2.600399971E0,9.134600639E0,1.872981906E0
1.505002862E2,-2.723032236E0,8.675178528E0,1.709671736E0
1.505169528E2,-3.429512978E0,8.184051514E0,1.164108157E0
1.505336195E2,-3.763910055E0,8.592027664E0,6.400800347E-1
1.505502862E2,-3.699902058E0,9.557532310E0,7.549355626E-1
1.505669528E2,-3.285345554E0,1.095434189E1,8.105686903E-1
1.505836195E2,-2.355135679E0,1.160698414E1,8.853443861E-1
1.506002862E2,-2.109273195E0,1.135992527E1,9.260223508E-1
1.506169528E2,-2.229512453E0,9.956535339E0,1.508076429E0
1.506336195E2,-2.961117983E0,9.176474571E0,1.826920033E0
1.506502862E2,-3.409772158E0,8.994022369E0,2.124228239E0
1.506669528E2,-3.050250769E0,9.041280746E0,1.611566067E0
1.506836195E2,-2.474776745E0,9.041878700E0,1.171884894E0
1.507002862E2,-1.255633712E0,9.519247055E0,1.272981644E0
1.507169528E2,-7.980063558E-1,1.013838959E1,1.625324726E0
1.507336195E2,-3.798605800E-1,1.086700439E1,2.068595171E0
1.507502862E2,-6.999006271E-1,1.071924686E1,2.495713949E0
1.507669528E2,-5.922235847E-1,1.102612686E1,2.769093990E0
1.507836195E2,-8.135597110E-1,1.043330479E1,3.058625460E0
1.508002862E2,-4.648058116E-1,1.015214825E1,2.803789854E0
1.508169528E2,-8.177471161E-1,9.457631111E0,2.657827854E0
1.508336195E2,-7.363911867E-1,9.290732384E0,2.744567633E0
1.508502862E2,-7.710871100E-1,9.105288506E0,2.992822886E0
1.508669528E2,-8.237292171E-1,9.019146919E0,2.973082066E0
1.508836195E2,-9.194421172E-1,8.961120605E0,2.915056229E0
1.509002862E2,-1.073779106E0,8.684151649E0,3.080759048E0
1.509169528E2,-1.002592683E0,8.527421951E0,3.344567776E0
1.509336195E2,-8.315058947E-1,8.218747139E0,3.709473372E0
1.509502862E2,-9.140582681E-1,8.070990562E0,3.894917011E0
1.509669528E2,-7.657032609E-1,8.119445801E0,3.939184189E0
1.509836195E2,-6.388836503E-1,7.660621643E0,3.897309780E0
1.510002862E2,-8.015955687E-1,7.331010342E0,3.948755503E0
1.510169528E2,-1.052842021E0,7.187440872E0,4.123431683E0
1.510336195E2,-9.272187948E-1,6.781857491E0,4.172484398E0
1.510502862E2,-7.525427341E-1,6.428318024E0,4.068396568E0
1.510669528E2,-0.000000000E0,5.828317642E0,3.975076675E0
1.510836195E2,5.982056726E-3,6.321238995E0,4.333401680E0
1.511002862E2,8.386843204E-1,5.612365723E0,4.455435753E0
1.511169528E2,1.005583763E0,5.475376606E0,4.781457901E0
1.511336195E2,1.240080357E0,5.629115105E0,4.878965378E0
1.511502862E2,1.886142492E0,6.023931026E0,5.118845940E0
1.511669528E2,2.220539331E0,6.250052929E0,5.341378212E0
1.511836195E2,2.171486616E0,6.637091637E0,5.345565796E0
1.512002862E2,1.615753531E0,7.099504948E0,5.555535793E0
1.512169528E2,7.052844763E-1,7.636693478E0,5.590830326E0
1.512336195E2,-7.034898400E-1,1.032323551E1,5.970092297E0
1.512502862E2,-2.141576260E-1,1.403928852E1,6.761518478E0
1.512669528E2,6.029912829E-1,1.658226013E1,7.910073280E0
1.512836195E2,1.864607096E0,1.670668793E1,8.303094864E0
1.513002862E2,2.224726915E0,1.597807312E1,8.650053978E0
1.513169528E2,1.707278967E0,1.577707577E1,9.095118523E0
1.513336195E2,-2.494517565E-1,1.516032600E1,7.936394691E0
1.513502862E2,-1.304088354E0,1.495753479E1,8.228319168E0
1.513669528E2,-1.389631748E0,1.454237938E1,6.856633186E0
1.513836195E2,-1.415952802E0,1.402792263E1,7.353144169E0
1.514002861E2,-1.814955950E0,1.245464230E1,5.864210129E0
1.514169528E2,-2.816950560E0,1.027298546E1,4.222135544E0
1.514336195E2,-3.527618885E0,7.882555962E0,2.912065268E0
1.514502861E2,-3.607778311E0,6.573083878E0,1.119840980E0
1.514669528E2,-3.773481369E0,6.742974281E0,6.783652306E-1
1.514836195E2,-3.549752474E0,7.193423271E0,8.715856671E-1
1.515002861E2,-3.440878868E0,8.561519623E0,1.268794179E0
1.515169528E2,-3.030509949E0,9.499505997E0,1.381855130E0
1.515336195E2,-3.074178934E0,9.451649666E0,1.386640668E0
1.515502861E2,-3.270988464E0,8.627920151E0,1.002592683E0
1.515669528E2,-3.451646566E0,8.015955925E0,9.726824164E-1
1.515836195E2,-3.098107100E0,6.961319447E0,9.804590940E-1
1.516002861E2,-2.558525562E0,6.814758778E0,9.278169870E-1
1.516169528E2,-2.003988981E0,7.135396957E0,5.359922647E-1
1.516336195E2,-2.234298229E0,7.785646915E0,9.020941257E-1
1.516502861E2,-1.363310695E0,8.374878883E0,5.557330847E-1
1.516669528E2,-1.460818172E0,8.981459618E0,5.162515044E-1
1.516836195E2,-2.330011129E0,8.970691681E0,1.120439172E0
1.517002861E2,-1.697707653E0,8.546564102E0,8.967102766E-1
1.517169528E2,-2.102094650E0,8.006384850E0,1.175474167E0
1.517336195E2,-1.695913076E0,7.572685242E0,1.025922656E0
1.517502861E2,-2.124228239E0,7.628916740E0,1.084546804E0
1.517669528E2,-2.063809633E0,7.475177765E0,7.363911867E-1
1.517836195E2,-2.651247501E0,7.716853142E0,7.645068169E-1
1.518002861E2,-2.504088879E0,7.663612843E0,3.882354796E-1
1.518169528E2,-2.748754978E0,7.414160728E0,3.433700502E-1
1.518336195E2,-2.946162939E0,7.404589653E0,4.468596280E-1
1.518502861E2,-2.316252232E0,7.673782349E0,3.038884699E-1
1.518669528E2,-2.319841623E0,8.171489716E0,6.047859192E-1
1.518836195E2,-2.243271112E0,8.372486115E0,6.053841114E-1
1.519002861E2,-2.402992249E0,8.438887596E0,7.094719410E-1
1.519169528E2,-2.239083767E0,8.329415321E0,7.250252366E-1
1.519336195E2,-2.410170555E0,7.855636597E0,5.563312769E-1
1.519502861E2,-2.221735716E0,7.574480057E0,5.533402562E-1
1.519669528E2,-2.269592285E0,7.311867714E0,6.293123364E-1
1.519836195E2,-2.578864574E0,7.397411346E0,8.512466550E-1
1.520002861E2,-3.056830883E0,8.241478920E0,8.231309652E-1
1.520169528E2,-2.948555708E0,8.557332039E0,9.912267923E-1
1.520336195E2,-3.348157167E0,8.602197647E0,3.188436031E-1
1.520502861E2,-4.019343853E0,8.271987915E0,9.104689956E-1
1.520669528E2,-4.655834675E0,8.907281876E0,1.545165181E0
1.520836195E2,-4.099503517E0,9.890133858E0,2.118246317E0
1.521002861E2,-3.528217077E0,1.033579731E1,2.070389748E0
1.521169528E2,-3.798605919E0,1.107039356E1,1.905285001E0
1.521336195E2,-4.418346882E0,1.197488117E1,1.469791293E0
1.521502861E2,-5.085944653E0,1.258864021E1,1.129412293E0
1.521669528E2,-5.297111034E0,1.113918781E1,9.272187948E-1
1.521836194E2,-4.905286312E0,1.019462109E1,9.930213690E-1
1.522002861E2,-3.764508247E0,8.494520187E0,1.490728498E0
1.522169528E2,-2.806182861E0,7.165307522E0,1.790429592E0
1.522336194E2,-2.060220242E0,7.379465103E0,2.341975212E0
1.522502861E2,-1.989033818E0,8.809176445E0,2.595016241E0
1.522669528E2,-2.013560295E0,9.458230019E0,2.408375978E0
1.522836194E2,-1.807179332E0,9.375677109E0,1.846660852E0
1.523002861E2,-1.567897081E0,7.828717709E0,1.892124534E0
1.523169528E2,-1.432702541E0,7.217949390E0,2.051247120E0
1.523336194E2,-1.127617717E0,7.086942673E0,2.517249346E0
1.523502861E2,-6.795616150E-1,7.555337429E0,2.181656122E0
1.523669528E2,-6.604190469E-1,7.755736351E0,2.152942181E0
1.523836194E2,-1.093519926E0,7.406384468E0,2.307279348E0
1.524002861E2,-1.256830096E0,6.549155712E0,1.909472466E0
1.524169528E2,-1.374676585E0,5.915057659E0,2.534597397E0
1.524336194E2,-1.931007862E0,5.946164131E0,2.257030010E0
1.524502861E2,-2.387438774E0,6.288337708E0,2.081157446E0
1.524669528E2,-3.357728481E0,7.015157700E0,1.652244091E0
1.524836194E2,-3.919443607E0,7.384849072E0,1.412961721E0
1.525002861E2,-4.269991875E0,7.354938507E0,1.300499082E0
1.525169528E2,-4.297509670E0,7.359126091E0,1.142572761E0
1.525336194E2,-4.056432724E0,7.331010342E0,1.024726272E0
1.525502861E2,-3.754338741E0,6.711867332E0,1.381256819E0
1.525669528E2,-3.627519131E0,5.950950146E0,7.088736892E-1
1.525836194E2,-3.394817114E0,5.492724419E0,6.873382926E-1
1.526002861E2,-3.521038532E0,5.523830891E0,1.316052526E-1
1.526169528E2,-3.875176191E0,6.160920143E0,9.888339639E-1
1.526336194E2,-4.336392879E0,6.149554253E0,9.559326172E-1
1.526502861E2,-4.233501434E0,6.435496330E0,5.790630579E-1
1.526669528E2,-4.305884361E0,6.435496330E0,5.736792088E-1
1.526836194E2,-5.308476925E0,6.366703033E0,9.523434043E-1
1.527002861E2,-5.093122959E0,7.238886833E0,1.034895778E-1
1.527169528E2,-4.582255363E0,7.660023689E0,-2.458625287E-1
1.527336194E2,-4.383052826E0,8.005785942E0,5.682953820E-2
1.527502861E2,-3.819543123E0,7.670193195E0,7.112665176E-1
1.527669528E2,-3.173480988E0,7.179664135E0,6.789634228E-1
1.527836194E2,-3.200998545E0,6.994818687E0,1.213759303E0
1.528002861E2,-3.235096216E0,6.811768055E0,7.022934556E-1
1.528169528E2,-3.605983734E0,6.212365627E0,3.122633696E-1
1.528336194E2,-2.721835852E0,6.093921185E0,-2.440679073E-1
1.528502861E2,-3.329014540E0,7.889136314E0,-1.076770201E-2
1.528669528E2,-1.155733347E0,1.158185959E1,6.568298340E-1
1.528836194E2,-2.413759947E0,1.465603828E1,1.232901812E0
1.529002861E2,-2.974278450E0,1.865444565E1,1.470987678E0
1.529169528E2,-4.604987144E0,2.303630257E1,1.957328916E0
1.529336194E2,-6.567101955E0,1.839841270E1,-3.708875179E-1
1.529502861E2,-6.820741177E0,1.184327602E1,-1.130608693E-1
1.529669528E2,-4.811966419E0,8.932407379E0,4.923232496E-1
1.529836194E2,-3.176471949E0,8.536395073E0,5.928218365E-1
1.530002861E2,-2.637488842E0,1.374796295E1,1.283749342E0
1.530169528E2,-3.169293642E0,2.008954048E1,6.418746710E-1
1.530336194E2,-3.256033421E0,2.031865311E1,-8.398807645E-1
1.530502861E2,-3.103491068E0,1.791087532E1,-1.076770186E0
1.530669527E2,-2.097309113E0,1.548216057E1,-9.672985673E-1
1.530836194E2,5.503492057E-2,1.018086243E1,6.723831892E-1
1.531002861E2,1.464407444E0,6.614958286E0,1.913659930E0
1.531169527E2,1.912463546E0,6.168098450E0,2.036890268E0
1.531336194E2,1.658226132E0,7.171887875E0,8.542376757E-1
1.531502861E2,1.252044439E0,7.732406139E0,2.099701911E-1
1.531669527E2,-3.954139352E-1,9.029315948E0,-5.497509837E-1
1.531836194E2,-1.899901152E0,1.086640549E1,-1.293918848E0
1.532002861E2,-2.160120726E0,1.164586735E1,-8.231309652E-1
1.532169527E2,-1.493121386E0,1.051765156E1,-2.249253243E-1
1.532336194E2,-6.669993401E-1,8.892925262E0,5.186443329E-1
1.532502861E2,-3.487538993E-1,8.297112465E0,6.933203340E-1
1.532669527E2,-1.393819153E-1,7.380063057E0,6.143572330E-1
1.532836194E2,-3.224328458E-1,7.518248558E0,6.556333899E-1
1.533002861E2,-4.725824594E-1,8.864211082E0,2.428714931E-1
1.533169527E2,-9.140582681E-1,1.037228775E1,2.578266263E-1
1.533336194E2,-9.571290612E-1,1.070608711E1,6.161518395E-2
1.533502861E2,-1.224527001E0,1.092144108E1,4.510470629E-1
1.533669527E2,-1.419542074E0,1.041416264E1,2.967100143E-1
1.533836194E2,-1.703091502E0,1.033220863E1,3.134597540E-1
1.534002861E2,-1.406979680E0,1.059123135E1,4.923232496E-1
1.534169527E2,-1.011565804E0,1.067318535E1,2.907279432E-1
1.534336194E2,-3.996013701E-1,1.031186962E1,2.291127741E-1
1.534502861E2,-2.470589429E-1,9.897911072E0,5.934200287E-1
1.534669527E2,-1.393819153E-1,9.587442398E0,4.749752879E-1
1.534836194E2,-4.719842672E-1,9.591031075E0,5.820540786E-1
1.535002861E2,-7.507480979E-1,9.790832520E0,4.456632137E-1
1.535169527E2,-1.006181955E0,9.909276962E0,5.437689424E-1
1.535336194E2,-1.348355532E0,1.003250694E1,5.742774606E-1
1.535502861E2,-2.076970100E0,9.819545746E0,3.529413342E-1
1.535669527E2,-2.876172781E0,9.406784058E0,6.185446382E-1
1.535836194E2,-2.886342287E0,9.156135559E0,1.454836130E0
1.536002861E2,-3.149552822E0,8.613563538E0,8.362914920E-1
1.536169527E2,-3.004188776E0,7.663612843E0,1.004985452E0
1.536336194E2,-1.928016901E0,7.252645493E0,1.339382529E0
1.536502861E2,-1.748555183E0,7.719843864E0,2.353939295E0
1.536669527E2,-1.968096614E0,9.020941734E0,1.606182218E0
1.536836194E2,-2.531606436E0,9.699904442E0,7.220342159E-1
1.537002861E2,-3.394218922E0,1.069352436E1,-3.110669367E-2
1.537169527E2,-3.531208038E0,1.130010509E1,5.383851007E-2
1.537336194E2,-3.101098061E0,1.165543938E1,2.626122832E-1
1.537502861E2,-2.909074068E0,1.059422207E1,1.478166223E0
1.537669527E2,-2.020738840E0,9.873982430E0,2.575873613E0
1.537836194E2,-1.267597795E0,1.003968525E1,2.825923443E0
1.538002861E2,-2.727817893E-1,9.947562218E0,2.901297569E0
1.538169527E2,-3.804588020E-1,1.075454140E1,2.900100946E0
1.538336194E2,-4.851447940E-1,1.064387321E1,2.727219582E0
1.538502861E2,-5.479564071E-1,9.777671814E0,2.397010088E0
1.538669527E2,-4.133601189E-1,9.635298729E0,2.479562521E0
1.538836194E2,-3.098705411E-1,9.512666702E0,2.843869686E0
1.539002860E2,-1.788634956E-1,9.092725754E0,2.877967358E0
1.539169527E2,2.171486616E-1,9.534201622E0,3.134597778E0
1.539336194E2,1.740778536E-1,1.006122112E1,3.621536970E0
1.539502860E2,9.092725813E-2,1.010429192E1,3.802793503E0
1.539669527E2,-1.974078715E-1,9.437891006E0,3.355933666E0
1.539836194E2,-4.187439680E-1,9.107681274E0,3.459423304E0
1.540002860E2,-9.840483069E-1,8.441878319E0,3.397209883E0
1.540169527E2,-1.152144074E0,8.264809608E0,3.457628727E0
1.540336194E2,-1.138983607E0,8.322237015E0,3.601198196E0
1.540502860E2,-9.541380405E-1,8.381459236E0,3.994817495E0
1.540669527E2,-7.740781307E-1,8.123632431E0,3.795614958E0
1.540836194E2,-5.862415433E-1,7.914260864E0,3.845266104E0
1.541002860E2,-7.417750359E-2,7.351349354E0,3.720839262E0
1.541169527E2,3.355933726E-1,6.636493683E0,3.867997885E0
1.541336194E2,-2.853440940E-1,6.978667259E0,3.790829182E0
1.541502860E2,-3.828516230E-2,7.252047062E0,4.122235298E0
1.541669527E2,3.702892959E-1,6.206383705E0,3.844069481E0
1.541836194E2,2.099701911E-1,5.517251015E0,3.685544968E0
1.542002860E2,7.453642488E-1,5.252843857E0,4.182055950E0
1.542169527E2,8.362914920E-1,5.182255745E0,4.292723656E0
1.542336194E2,1.664208174E0,5.468197823E0,4.758726120E0
1.542502860E2,2.083550215E0,6.129813194E0,5.063212872E0
1.542669527E2,2.172084808E0,7.180860519E0,5.111667156E0
1.542836194E2,2.511267424E0,8.024929047E0,5.787639618E0
1.543002860E2,2.947957516E0,8.122436523E0,5.839085579E0
1.543169527E2,2.119442701E0,8.857631683E0,5.081757069E0
1.543336194E2,3.678964674E-1,1.202333546E1,6.126822472E0
1.543502860E2,-5.365904570E-1,1.699083519E1,8.387441635E0
1.543669527E2,2.542374134E-1,1.970429611E1,9.119645119E0
1.543836194E2,1.771286964E0,1.795454407E1,8.732007980E0
1.544002860E2,1.840678811E0,1.704287910E1,8.852247238E0
1.544169527E2,1.263410330E0,1.637528229E1,8.388637543E0
1.544336194E2,-3.044866920E-1,1.540917969E1,8.103293419E0
1.544502860E2,-1.118046403E0,1.362772274E1,7.566105366E0
1.544669527E2,-1.326820135E0,1.182772255E1,6.461219311E0
1.544836194E2,-1.870589137E0,1.080538845E1,5.510670662E0
1.545002860E2,-2.742174864E0,9.263215065E0,3.501297712E0
1.545169527E2,-3.591028690E0,7.587640762E0,1.779063582E0
1.545336194E2,-4.089334011E0,6.517450809E0,5.563312769E-1
1.545502860E2,-4.247260094E0,6.535397053E0,4.642075896E-1
1.545669527E2,-4.278367043E0,6.822535515E0,6.646065116E-1
1.545836194E2,-3.963112593E0,8.286943436E0,1.111466169E0
1.546002860E2,-3.684946775E0,9.611968994E0,1.352542996E0
1.546169527E2,-3.477369547E0,9.521639824E0,1.268195987E0
1.546336194E2,-3.020340443E0,8.580661774E0,9.092726111E-1
1.546502860E2,-2.435893536E0,7.928019524E0,8.093722463E-1
1.546669527E2,-2.110469580E0,7.700701237E0,1.156331539E0
1.546836194E2,-2.029711723E0,7.610372543E0,1.295713425E0
1.547002860E2,-1.911865234E0,7.519444942E0,1.019342422E0
1.547169527E2,-1.462014675E0,7.729415417E0,5.216353536E-1
1.547336193E2,-2.015953064E0,8.541778564E0,1.080359459E0
1.547502860E2,-1.474576950E0,8.799605370E0,5.401797295E-1
1.547669527E2,-1.966900229E0,9.052047729E0,7.268198729E-1
1.547836193E2,-1.842473388E0,8.263014793E0,4.127618968E-1
1.548002860E2,-2.448455811E0,7.626523972E0,6.227321029E-1
1.548169527E2,-1.880160451E0,7.374679565E0,5.994020700E-1
1.548336193E2,-2.154736757E0,7.302894592E0,7.022934556E-1
1.548502860E2,-2.040479422E0,7.508677483E0,7.842476368E-1
1.548669527E2,-2.341377020E0,7.502097130E0,5.617151260E-1
1.548836193E2,-2.016551256E0,7.406384468E0,1.680957973E-1
1.549002860E2,-2.513660192E0,7.267002583E0,4.600201547E-1
1.549169527E2,-2.213959217E0,7.091129780E0,3.481557071E-1
1.549336193E2,-2.262413740E0,7.043273449E0,4.097708762E-1
1.549502860E2,-2.168495417E0,7.407580853E0,6.251249313E-1
1.549669527E2,-1.753939033E0,7.341179848E0,4.666004181E-1
1.549836193E2,-1.567897081E0,7.280761242E0,6.831508875E-1
1.550002860E2,-1.123430252E0,6.789634228E0,6.155536175E-1
1.550169527E2,-1.414158225E0,6.756134510E0,9.236295223E-1
1.550336193E2,-1.990828395E0,7.298109055E0,7.082754970E-1
1.550502860E2,-2.524427891E0,8.362915039E0,9.326026440E-1
1.550669527E2,-3.186641455E0,8.808578491E0,5.635097623E-1
1.550836193E2,-5.010570526E0,8.453244209E0,2.039881349E-1
1.551002860E2,-5.608178139E0,8.652446747E0,3.421736360E-1
1.551169527E2,-3.712464333E0,1.023888779E1,1.662413478E0
1.551336193E2,-1.692921996E0,1.124207878E1,2.682952404E0
1.551502860E2,-1.009172916E0,1.295354557E1,3.892524242E0
1.551669527E2,-3.468396425E0,1.352004623E1,2.648256540E0
1.551836193E2,-4.961517811E0,1.330708504E1,1.617548108E0
1.552002860E2,-6.341578007E0,1.311266804E1,3.445664644E-1
1.552169527E2,-5.812166214E0,1.141316605E1,2.297109663E-1
1.552336193E2,-3.391826153E0,9.708279610E0,1.335793257E0
1.552502860E2,-1.352542996E0,9.072985649E0,2.294716835E0
1.552669527E2,-7.423732281E-1,9.282357216E0,2.954537868E0
1.552836193E2,-8.327022791E-1,9.095118523E0,2.867797852E0
1.553002860E2,-1.007378340E0,7.645666599E0,2.298306227E0
1.553169527E2,-1.740180254E0,6.174678802E0,1.733001828E0
1.553336193E2,-2.393420935E0,5.947958946E0,1.737189293E0
1.553502860E2,-2.374876499E0,6.129813194E0,1.698904037E0
1.553669527E2,-2.020738840E0,6.537191391E0,1.840678811E0
1.553836193E2,-1.191027522E0,7.313662529E0,1.852044702E0
1.554002860E2,-9.026923180E-1,7.314858913E0,1.831107497E0
1.554169527E2,-8.554341197E-1,6.835696220E0,1.444666624E0
1.554336193E2,-1.300499082E0,6.687939167E0,1.913659930E0
1.554502860E2,-1.714457393E0,6.815357208E0,1.933998942E0
1.554669527E2,-2.758326292E0,7.370491982E0,1.771885157E0
1.554836193E2,-3.529413462E0,7.700701237E0,1.134796143E0
1.555002860E2,-4.737788677E0,7.452445984E0,7.944171429E-1
1.555169526E2,-5.210969448E0,6.800402164E0,5.898307562E-1
1.555336193E2,-4.857429981E0,6.139384747E0,1.223928809E0
1.555502860E2,-4.315455437E0,5.936593056E0,1.472184181E0
1.555669526E2,-3.999004841E0,6.543771744E0,1.355534077E0
1.555836193E2,-3.851248026E0,7.249654293E0,6.490531564E-1
1.556002860E2,-3.610769272E0,6.771090031E0,1.304088384E-1
1.556169526E2,-3.474378586E0,5.505885124E0,3.708875179E-1
1.556336193E2,-3.311068296E0,5.053043365E0,5.587241054E-1
1.556502860E2,-2.690729141E0,4.865804672E0,1.286142230E0
1.556669526E2,-2.999403238E0,5.748157978E0,1.096511006E0
1.556836193E2,-3.190230846E0,6.309873104E0,6.167500615E-1
1.557002860E2,-3.899104595E0,6.736393929E0,1.088734269E-1
1.557169526E2,-4.244269371E0,6.901498795E0,-1.663011760E-1
1.557336193E2,-4.417748928E0,6.541378975E0,-6.263213158E-1
1.557502860E2,-3.499503136E0,6.114858150E0,-4.127618968E-1
1.557669526E2,-2.749353170E0,5.730212212E0,1.098903775E0
1.557836193E2,-2.662613392E0,5.956333637E0,1.658226132E0
1.558002860E2,-2.879163742E0,6.526423931E0,7.866404653E-1
1.558169526E2,-2.986840963E0,6.946962357E0,9.002995491E-1
1.558336193E2,-2.891726255E0,7.663612843E0,7.956135273E-1
1.558502860E2,-1.860419631E0,7.549355507E0,-1.986042857E-1
1.558669526E2,-3.206382394E-1,1.153460121E1,1.548156261E0
1.558836193E2,1.165304661E0,1.343091393E1,1.488335729E0
1.559002860E2,-6.197410822E-1,1.809691811E1,1.218544960E0
1.559169526E2,-4.795216560E0,2.301177597E1,2.452643216E-1
1.559336193E2,-6.447460651E0,1.882254028E1,-2.548954248E0
1.559502860E2,-7.248457909E0,1.325982666E1,-2.105085611E0
1.559669526E2,-4.026522160E0,9.406784058E0,7.357929647E-2
1.559836193E2,-2.481357098E0,9.567701340E0,1.191027522E0
1.560002860E2,-2.318047047E0,1.573460388E1,2.284547329E0
1.560169526E2,-2.017747641E0,2.257269287E1,7.567301393E-1
1.560336193E2,-1.755135417E0,2.235135651E1,-1.677966833E0
1.560502860E2,6.789634228E-1,1.608395576E1,-7.525427341E-1
1.560669526E2,1.582852125E0,1.313300705E1,4.073780477E-1
1.560836193E2,2.830709219E0,8.594420433E0,2.440679073E0
1.561002860E2,2.752344131E0,7.523632526E0,2.402393818E0
1.561169526E2,1.512862086E0,9.819545746E0,1.387238979E0
1.561336193E2,1.076770201E-2,1.175593758E1,2.033899277E-1
1.561502860E2,-1.489532113E0,1.230269718E1,-7.794619799E-1
1.561669526E2,-1.794616938E0,1.172782230E1,-9.254241586E-1
1.561836193E2,-1.453041553E0,1.020179939E1,-3.200400174E-1
1.562002860E2,-9.643075466E-1,8.839086533E0,4.636093974E-1
1.562169526E2,-6.681957245E-1,7.483552933E0,5.521438122E-1
1.562336193E2,-6.478567123E-1,6.891329288E0,6.245267391E-1
1.562502860E2,-6.897311211E-1,6.881159782E0,4.325026870E-1
1.562669526E2,-7.357929349E-1,7.712665558E0,4.893322289E-1
1.562836193E2,-1.043270707E0,8.536993027E0,1.328016520E-1
